mes,xmlns:xsi,xsi:noNamespaceSchemaLocation,dia,Dia,hora,Hora,Meteoros,Dir.Med._a_2200cm,Humedad._a_110cm,Irradia.._a_260cm,Nivel2._a_450cm,Precip.._a_150cm,Presion._a_150cm,Sig.Dir._a_2200cm,Sig.Vel._a_2200cm,Tem.Aire._a_110cm,Vel.Max._a_2200cm,Vel.Med._a_2200cm
,,,,,,0:20,,146.3,82.7,0.45,-1.6,0,1021.41,11.38,0.58,13.01,3.63,2.3
,,,,,,0:30,,144.5,84.5,0.44,-1.59,0,1021.38,12.34,0.39,12.88,2.16,1.25
,,,,,,0:40,,166.5,85.1,0.43,-1.52,0,1021.31,17.14,0.48,12.68,1.96,0.97
,,,,,,0:50,,142.7,87.2,0.44,-1.52,0,1021.19,26.14,0.5,12.45,2.65,1.33
,,,,,,1:00,,150.9,85,0.44,-1.54,0,1021.24,16.73,0.51,12.65,3.63,2.13
,,,,,,1:10,,151.8,84.8,0.43,-1.45,0,1021.29,8.53,0.36,12.75,3.43,2.37
,,,,,,1:20,,148,86.1,0.42,-1.31,0,1021.24,8.08,0.52,12.56,4.12,2.73
,,,,,,1:30,,150,86.8,0.43,-1.25,0,1021.2,7.98,0.6,12.46,4.12,2.37
,,,,,,1:40,,149.6,87.1,0.42,-1.19,0,1021.12,9.1,0.61,12.38,4.31,2.84
,,,,,,1:50,,149.4,86.5,0.43,-1.07,0,1021.11,7.82,0.47,12.37,4.21,2.98
,,,,,,2:00,,146.7,88.2,0.41,-0.92,0,1021.15,12.04,0.67,12.26,3.92,2.1
,,,,,,2:10,,149.8,88.8,0.41,-0.81,0,1021.19,10.51,0.89,12.14,3.82,2
,,,,,,2:20,,151.5,89.6,0.41,-0.67,0,1021.15,7.27,0.89,12.13,4.02,2.41
,,,,,,2:30,,146,89.3,0.41,-0.53,0,1021.25,10.8,0.48,12.14,4.02,2.35
,,,,,,2:40,,137.3,90,0.41,-0.37,0,1021.15,6.48,0.75,12.08,2.55,1.1
,,,,,,2:50,,141.4,90.1,0.41,-0.21,0,1021.08,14.2,0.45,11.98,2.74,1.48
,,,,,,3:00,,141.2,91.1,0.41,-0.01,0,1020.98,12.8,0.51,11.95,3.33,2.05
,,,,,,3:10,,139.4,88.9,0.41,0.16,0,1020.95,11.69,0.63,12.25,3.53,2.08
,,,,,,3:20,,153,86.3,0.4,0.3,0,1020.86,11.83,0.4,12.6,2.84,1.79
,,,,,,3:30,,158.4,87.3,0.39,0.48,0,1020.85,11.52,0.46,12.36,3.14,1.86
,,,,,,3:40,,189.3,89.2,0.38,0.66,0,1020.82,25.37,0.53,11.83,2.16,0.46
,,,,,,3:50,,121.2,91.5,0.38,0.85,0,1020.9,11.25,0.55,11.52,2.16,0.66
,,,,,,4:00,,138.5,93.1,0.39,0.99,0,1020.88,21.82,0.61,11.32,3.04,0.78
,,,,,,4:10,,132.6,92.2,0.38,1.15,0,1020.87,13.38,0.65,11.62,3.92,2.24
,,,,,,4:20,,133.1,84.3,0.38,1.32,0,1020.99,13.17,0.43,12.91,4.12,2.77
,,,,,,4:30,,124,78.9,0.38,1.5,0,1021,10.58,0.56,13.85,4.61,3.06
,,,,,,4:40,,137.7,77.5,0.38,1.64,0,1021.08,11.5,0.47,14.24,4.41,3.1
,,,,,,4:50,,131.6,79.22,0.38,1.74,0,1021.17,11.75,0.68,14.14,5,3.23
,,,,,,5:00,,134.3,80.6,0.38,1.88,0,1021.2,6.98,0.41,13.89,4.51,3.2
,,,,,,5:10,,133.6,84.3,0.4,2.02,0,1021.15,6.46,0.32,13.49,4.41,3.38
,,,,,,5:20,,133.9,80.1,0.4,2.09,0,1021.21,10.24,0.76,13.7,6.86,4.26
,,,,,,5:30,,131.4,76.35,0.39,2.18,0,1021.2,15.67,0.67,14.34,6.47,4.25
,,,,,,5:40,,121,73,0.4,2.27,0,1021.16,13.52,1.08,15.02,7.84,5
,,,,,,5:50,,114.8,72.82,0.42,2.34,0,1021.24,13.6,1.01,15.03,8.82,5.04
,,,,,,6:00,,117.5,73.69,0.41,2.4,0,1021.32,14.44,1.27,14.81,8.13,4.44
,,,,,,6:10,,116.1,72.19,0.42,2.47,0,1021.32,15.47,1.03,15.08,7.25,3.92
,,,,,,6:20,,115.9,71.98,0.41,2.51,0,1021.29,13.94,1.35,15.18,8.62,5.06
,,,,,,6:30,,109.7,72.16,0.42,2.51,0,1021.33,13.94,1.11,15.09,8.53,5.36
,,,,,,6:40,,116,72.4,0.42,2.53,0,1021.29,13.51,1.15,15.03,8.72,5.03
,,,,,,6:50,,115.7,72.3,0.42,2.53,0,1021.3,12.89,0.9,15.09,7.64,4.58
,,,,,,7:00,,113.5,72.71,1.03,2.47,0,1021.32,14.11,0.95,14.96,7.25,4.66
,,,,,,7:10,,113.4,73.47,2.52,2.45,0,1021.33,15.83,1.48,14.71,8.33,4.2
,,,,,,7:20,,112.7,74.52,5.48,2.43,0,1021.31,11.74,0.99,14.55,6.96,4.74
,,,,,,7:30,,121.8,74.99,13.68,2.38,0,1021.3,11.76,1.08,14.41,8.53,3.9
,,,,,,7:40,,113.6,74.1,22.12,2.28,0,1021.34,11.99,0.87,14.62,7.15,4.73
,,,,,,7:50,,108.7,74.4,27.92,2.22,0,1021.51,13.52,1.05,14.53,7.45,4.17
,,,,,,8:00,,106.8,74.54,33.53,2.16,0,1021.59,13.99,1.1,14.53,7.35,3.93
,,,,,,8:10,,111.4,73.51,43.55,2.05,0,1021.56,16.43,1.18,14.77,7.25,3.85
,,,,,,8:20,,116.7,71.75,114.1,1.91,0,1021.53,18.74,1.01,15.29,7.15,3.87
,,,,,,8:30,,116.3,70.76,150.3,1.82,0,1021.47,18.6,1.36,15.67,8.33,4.18
,,,,,,8:40,,113.4,68.87,176.7,1.7,0,1021.43,16.88,1.24,16.16,9.11,4.47
,,,,,,8:50,,107,67.3,200.3,1.53,0,1021.46,20.86,1.09,16.38,6.86,3.77
,,,,,,9:00,,106.6,67.01,242.7,1.39,0,1021.5,15.09,1.11,16.43,8.23,4.47
,,,,,,9:10,,101.6,66.58,276,1.25,0,1021.48,18.81,1.12,16.53,7.25,4.12
,,,,,,9:20,,105,64.96,297,1.09,0,1021.38,25.12,1.05,17.05,6.27,3.07
,,,,,,9:30,,107.6,64.29,284.3,0.93,0,1021.25,26.85,1.4,17.37,7.94,3.02
,,,,,,9:40,,116.1,65.24,263.9,0.78,0,1021.17,14.22,0.6,17.3,4.8,3.19
,,,,,,9:50,,115.6,65.28,261.1,0.59,0,1021.06,13.11,0.75,17.32,5.1,3.43
,,,,,,10:00,,112.3,63.72,276.9,0.4,0,1020.91,17.37,0.97,17.78,6.66,3.85
,,,,,,10:10,,111.7,62.8,281.4,0.25,0,1020.9,22.85,1.22,18.11,6.76,3.28
,,,,,,10:20,,119.1,62.15,298.6,0.08,0,1020.85,17.79,1.06,18.39,5.98,2.93
,,,,,,10:30,,129.8,61.88,300.3,-0.12,0,1020.73,15.96,1.32,18.65,8.82,5.04
,,,,,,10:40,,130.3,60.68,291.5,-0.29,0,1020.65,11.59,1.16,18.96,9.31,4.97
,,,,,,10:50,,134.1,60.82,298.4,-0.44,0,1020.66,12.33,1.06,19.11,8.72,4.77
,,,,,,11:00,,139.1,60.43,357.3,-0.59,0,1020.68,15.36,1.03,19.28,7.55,4.15
,,,,,,11:10,,143.8,60.43,352.1,-0.73,0,1020.65,13.59,1.3,19.45,9.51,4.76
,,,,,,11:20,,142.8,60.28,377,-0.86,0,1020.57,9.89,1.4,19.53,11.17,5.97
,,,,,,11:30,,142.5,59.38,443,-1.01,0,1020.45,15.78,0.92,19.81,7.35,4.77
,,,,,,11:40,,151.7,57.44,385.6,-1.12,0,1020.35,21.4,1.21,20.3,7.55,3.68
,,,,,,11:50,,148.4,57.96,443.2,-1.19,0,1020.22,11.64,0.93,20.41,7.15,4.35
,,,,,,12:00,,143.6,57.47,403.9,-1.28,0,1020.17,12.34,0.95,20.57,7.45,4.52
,,,,,,12:10,,154.6,57.24,343.8,-1.35,0,1020,16.92,1.26,20.65,8.43,4.96
,,,,,,12:20,,159.3,57.19,313.2,-1.42,0,1019.82,14.55,0.99,20.67,8.33,4.78
,,,,,,12:30,,148.3,58.26,299.7,-1.45,0,1019.61,14.5,0.96,20.55,8.13,5.53
,,,,,,12:40,,144.4,58.78,361.5,-1.47,0,1019.46,8.79,0.85,20.32,8.43,5.73
,,,,,,12:50,,154.9,56.72,365.6,-1.46,0,1019.34,8.33,1.23,20.67,8.92,5.33
,,,,,,13:00,,143.9,57.12,292.7,-1.45,0,1019.22,11.85,0.79,20.76,6.17,4.23
,,,,,,13:10,,152.8,57.29,274,-1.43,0,1019.02,8.88,0.95,20.62,5.98,3.75
,,,,,,13:20,,152.8,56.29,266.8,-1.4,0,1018.9,14.86,0.6,20.9,5.1,2.89
,,,,,,13:30,,128.3,58.02,236.5,-1.36,0,1018.75,17.72,0.83,20.78,5.59,3.04
,,,,,,13:40,,129.8,58.11,215.5,-1.29,0,1018.46,12.03,0.92,20.68,6.47,3.78
,,,,,,13:50,,134.2,57.9,201.3,-1.2,0,1018.19,10.08,0.77,20.59,6.47,4.35
,,,,,,14:00,,137.3,58.55,202.4,-1.13,0,1018.3,11.09,0.84,20.49,6.57,4.22
,,,,,,14:10,,143.8,58.02,205.1,-1.05,0,1018.23,18.77,0.71,20.56,4.9,3.3
,,,,,,14:20,,125,57.56,192.4,-0.93,0,1017.92,16.07,1.14,20.68,5.98,3.75
,,,,,,14:30,,131.3,57.65,206.9,-0.8,0,1017.6,10.13,0.75,20.59,6.27,4.1
,,,,,,14:40,,145.9,57.22,266.9,-0.71,0,1017.38,10.64,1.34,20.65,7.15,3.92
,,,,,,14:50,,142.5,57.81,303.4,-0.58,0,1017.33,14.61,0.76,20.62,7.06,4.48
,,,,,,15:00,,139.8,56.6,341.9,-0.41,0,1017.17,12.09,0.83,20.82,6.96,4.28
,,,,,,15:10,,144.3,54.13,342.6,-0.26,0,1016.88,12.11,0.74,21.24,6.08,4.05
,,,,,,15:20,,151.1,53.92,286.2,-0.15,0,1016.9,9.82,0.82,21.34,6.66,4.41
,,,,,,15:30,,145.8,53.5,281.7,0.04,0,1016.9,13.17,0.76,21.26,5.78,3.87
,,,,,,15:40,,136.1,52.12,299.3,0.19,0,1016.85,7.23,0.99,21.19,8.13,5.61
,,,,,,15:50,,138.2,51.05,265.8,0.33,0,1016.85,9.6,0.81,21.01,7.25,5.26
,,,,,,16:00,,136.8,50.82,218.8,0.45,0,1016.66,10.08,1.02,20.94,8.62,4.69
,,,,,,16:10,,137.1,50.37,124.2,0.64,0,1016.58,9.84,0.84,20.99,8.04,5.3
,,,,,,16:20,,127.6,49.6,80.3,0.77,0,1016.46,17.46,1.1,20.98,6.27,3.49
,,,,,,16:30,,132.8,49.26,70.35,0.92,0,1016.15,11.41,0.71,21.03,5.78,3.91
,,,,,,16:40,,133.2,50.62,54.05,1.05,0,1015.95,11.89,1.35,20.56,9.11,4.47
,,,,,,16:50,,132.3,49.07,35.91,1.2,0,1015.83,14.6,0.89,20.74,7.06,3.66
,,,,,,17:00,,132.9,49.06,23.45,1.36,0,1015.95,23.78,1.24,20.74,5,1.88
,,,,,,17:10,,136,50.28,16.62,1.47,0,1016.01,24.92,1.03,20.57,5.59,2.87
,,,,,,17:20,,142.7,51.71,12.82,1.55,0,1016,13.43,0.59,20.25,4.61,2.94
,,,,,,17:30,,114.8,51.94,7.21,1.67,0,1015.97,29.79,0.78,20.05,4.51,2.09
,,,,,,17:40,,37.99,52.43,2.95,1.79,0,1016.09,53.91,0.79,20.04,3.14,1.08
,,,,,,17:50,,115.8,51.5,1.29,1.83,0,1016.17,30.82,0.46,20.12,3.23,1.61
,,,,,,18:00,,93.2,51.31,0.7,1.89,0,1016.18,45.26,0.61,20.15,2.74,1.57
,,,,,,18:10,,132.7,52.14,0.53,2,0,1016.1,15.29,1.27,20,6.66,2.91
,,,,,,18:20,,144.6,52.48,0.8,2.04,0,1016.08,12.1,1.04,20,7.74,4.62
,,,,,,18:30,,148.8,53.57,1,2.05,0,1015.93,10,1.21,19.77,10.58,6.88
,,,,,,18:40,,154.5,53.93,1.15,2.11,0,1015.89,7.4,0.92,19.62,9.9,7.49
,,,,,,18:50,,162.2,52.26,1.08,2.13,0,1015.97,9.17,1.58,19.78,9.6,5.98
,,,,,,19:00,,152.6,51.59,0.78,2.11,0,1015.98,12.18,1.3,19.99,8.33,4.83
,,,,,,19:10,,145.2,51.83,0.96,2.12,0,1015.85,13.41,1.3,20.04,8.72,5.4
,,,,,,19:20,,176.3,50.91,0.75,2.11,0,1015.95,32.79,1.27,20.14,5.78,3.04
,,,,,,19:30,,169.3,51.5,0.57,2.05,0,1015.89,23.11,0.64,20.13,4.61,2.51
,,,,,,19:40,,266.1,52.19,0.59,2.03,0,1015.94,60.53,0.69,20,3.72,1.53
,,,,,,19:50,,8.75,55.73,0.49,2,0,1015.77,19.07,0.3,19.29,2.45,1.54
,,,,,,20:00,,4.44,55.39,0.49,1.94,0,1015.61,17.45,0.28,19.07,1.57,0.8
,,,,,,20:10,,83,56.54,0.49,1.86,0,1015.53,41.87,0.54,18.86,2.06,0.86
,,,,,,20:20,,30.91,54.44,0.59,1.81,0,1015.67,33.98,0.55,19.27,2.84,2
,,,,,,20:30,,87.9,54.92,0.54,1.7,0,1015.58,55.5,0.71,19.3,2.45,0.94
,,,,,,20:40,,153.6,53.86,0.78,1.63,0,1015.49,12.01,1.23,19.66,8.62,5.16
,,,,,,20:50,,164.5,52.57,0.93,1.54,0,1015.62,12.29,1.07,19.97,7.74,5.1
,,,,,,21:00,,8.79,54.27,0.66,1.4,0,1015.74,84.7,0.99,19.96,3.63,2.04
,,,,,,21:10,,359.4,57.07,0.5,1.27,0,1015.75,37.68,0.78,19.1,2.74,1.5
,,,,,,21:20,,143.4,56.23,0.52,1.18,0,1015.59,34.24,0.85,19.11,2.94,1.09
,,,,,,21:30,,125.1,56.42,0.55,1.05,0,1015.4,20.52,0.42,19.1,3.23,1.44
,,,,,,21:40,,136.8,57.04,0.62,0.91,0,1015.25,10.97,0.81,19.04,5,2.82
,,,,,,21:50,,145.3,57.42,0.58,0.79,0,1015.05,13.88,0.62,18.95,3.72,1.82
,,,,,,22:00,,126.6,59.69,0.57,0.65,0,1014.83,35.61,1.58,18.52,5.49,1.65
,,,,,,22:10,,136.7,54.4,0.75,0.5,0,1014.63,12.81,1.05,19.45,7.25,3.83
,,,,,,22:20,,139.1,53.85,0.79,0.36,0,1014.59,25.22,1.19,19.85,6.76,3.03
,,,,,,22:30,,130.2,53.89,0.5,0.23,0,1014.58,26.93,0.97,19.86,4.02,1.85
,,,,,,22:40,,123.4,54.31,0.52,0.06,0,1014.52,18.98,0.8,19.72,4.7,2.16
,,,,,,22:50,,158.1,53.98,0.62,-0.1,0,1014.52,21.72,1.05,19.77,4.9,2.41
,,,,,,23:00,,268,55.6,0.47,-0.22,0,1014.59,53.5,0.69,19.43,3.63,1.01
,,,,,,23:10,,165.1,53.47,0.77,-0.36,0,1014.46,16.48,1.1,19.67,6.76,3.61
,,,,,,23:20,,167.8,51.99,0.82,-0.51,0,1014.44,18.51,1,20.1,6.76,3.98
,,,,,,23:30,,153.4,53.24,0.92,-0.63,0,1014.36,14.37,0.91,19.98,7.35,4.55
,,,,,,23:40,,166.1,52.59,0.67,-0.74,0,1014.27,11.4,0.87,19.97,6.66,4.15
,,,,,,23:50,,168,51.59,0.76,-0.86,0,1014.22,23.16,0.99,20.25,6.86,3.84
,,,,2024-02-15,,0:00,,137.8,52.3,0.63,-0.96,0,1014.18,39.12,0.89,20.08,5.19,1.9
,,,,,,0:10,,135.3,51.13,0.71,-1.02,0,1014.25,31.18,1.09,20.23,5.78,2.15
,,,,,,0:20,,126.8,51.53,0.54,-1.07,0,1014.16,44.27,0.64,20.15,3.53,1.16
,,,,,,0:30,,121.7,50.93,0.53,-1.14,0,1014.08,33.52,0.81,20.18,4.02,1.77
,,,,,,0:40,,146.1,50.4,0.58,-1.22,0,1013.79,13.84,1.06,20.31,5.49,2.76
,,,,,,0:50,,143.1,50.08,0.52,-1.23,0,1013.51,34.25,1.12,20.28,6.57,2.65
,,,,,,1:00,,185.7,50.61,0.5,-1.2,0,1013.41,26.06,0.98,20.24,6.66,2.09
,,,,,,1:10,,149.3,51.48,0.63,-1.22,0,1013.42,21.77,0.97,20.06,6.37,3.24
,,,,,,1:20,,134.9,52.15,0.49,-1.25,0,1013.46,34.23,0.69,19.78,3.63,1.58
,,,,,,1:30,,130.1,50.65,0.62,-1.22,0,1013.49,27.79,0.76,20.02,3.82,1.97
,,,,,,1:40,,126.9,51.63,0.71,-1.15,0,1013.5,9.28,0.92,19.98,3.04,1.19
,,,,,,1:50,,136,52.32,0.56,-1.11,0,1013.39,34.25,0.33,19.82,2.74,1.77
,,,,,,2:00,,156.3,55.31,0.49,-1.08,0,1013.67,27.2,0.76,19.38,3.33,1.16
,,,,,,2:10,,122.4,57.76,0.54,-1.01,0,1013.78,26.47,0.47,18.82,1.57,0.57
,,,,,,2:20,,140.6,59.38,0.53,-0.92,0,1013.72,30.17,0.5,18.55,2.35,0.4
,,,,,,2:30,,141.4,59,0.5,-0.84,0,1013.57,13.78,1.24,18.45,6.76,3.47
,,,,,,2:40,,145.7,56.1,1.3,-0.76,0,1013.28,8.25,1.05,18.87,7.45,5.02
,,,,,,2:50,,145.6,53.96,1.33,-0.63,0,1012.99,9.5,1.04,19.18,8.13,5.47
,,,,,,3:00,,135,53.05,1.15,-0.53,0,1012.83,13.86,1.02,19.34,7.45,4.45
,,,,,,3:10,,130.4,52.75,1.04,-0.41,0,1012.87,13.82,1.02,19.49,7.15,3.51
,,,,,,3:20,,132.4,51.77,0.92,-0.29,0,1012.67,14.04,0.83,19.59,6.17,4.05
,,,,,,3:30,,154.9,52.01,0.97,-0.11,0,1012.58,14.06,0.71,19.59,5.68,3.75
,,,,,,3:40,,146.4,53.29,0.8,0.03,0,1012.47,8.65,0.85,19.34,7.15,4.22
,,,,,,3:50,,146.1,55.77,0.93,0.16,0,1012.54,12.15,0.55,18.99,4.7,3.13
,,,,,,4:00,,131,54.35,0.73,0.3,0,1012.45,19.53,0.51,18.89,3.53,1.78
,,,,,,4:10,,157.8,55.11,0.6,0.46,0,1012.11,14.96,0.38,18.81,2.94,1.69
,,,,,,4:20,,160.3,56.83,0.59,0.57,0,1011.9,25.27,0.92,18.55,4.41,2.04
,,,,,,4:30,,148.4,55.11,0.89,0.73,0,1011.83,15.71,0.88,18.67,4.8,2.83
,,,,,,4:40,,82.4,52.96,0.83,0.9,0,1011.8,26.71,0.7,19.02,2.74,0.63
,,,,,,4:50,,133.2,53.22,0.72,1.03,0,1011.65,55.15,0.46,19.06,1.96,0.89
,,,,,,5:00,,339.6,56.15,0.61,1.16,0,1011.62,20.4,0.6,18.56,3.04,1.76
,,,,,,5:10,,89.7,53.59,0.78,1.34,0,1011.41,33.81,0.47,18.7,3.04,1.86
,,,,,,5:20,,164.8,53.52,0.82,1.45,0,1011.44,53.77,0.59,18.89,2.65,1.19
,,,,,,5:30,,274.5,54.54,0.71,1.54,0,1011.24,87.8,0.62,18.65,2.84,1.25
,,,,,,5:40,,25.84,54.93,0.74,1.69,0,1011.14,58.78,0.42,18.53,1.96,1.06
,,,,,,5:50,,5.63,56.43,0.71,1.77,0,1011.05,21.84,0.4,18.33,2.45,1.26
,,,,,,6:00,,60.54,53.4,0.83,1.85,0,1010.91,28.8,0.69,18.59,3.63,1.87
,,,,,,6:10,,344.8,52.11,0.76,1.97,0,1010.79,81.7,0.62,18.93,3.04,0.86
,,,,,,6:20,,147.8,52.78,0.86,2.05,0,1010.63,13.31,0.93,18.97,7.15,3.72
,,,,,,6:30,,148.5,53.43,0.88,2.09,0,1010.4,9.38,1.33,18.76,8.82,5.82
,,,,,,6:40,,158.1,50.01,1.15,2.16,0,1010.53,9.66,0.98,19.24,7.64,5.24
,,,,,,6:50,,148.1,49.71,0.97,2.22,0,1010.82,21.77,1.39,19.48,6.37,2.89
,,,,,,7:00,,56.3,51.82,0.54,2.25,0,1010.87,69.49,0.76,19.19,2.74,1.23
,,,,,,7:10,,177,53.03,0.65,2.24,0,1010.69,41.53,0.77,18.73,3.53,1.09
,,,,,,7:20,,119.6,53.96,1.35,2.26,0,1010.68,29.7,1.17,18.46,5.98,2.8
,,,,,,7:30,,125.4,52.43,3.11,2.28,0,1010.6,19.32,1.06,18.69,6.37,3.49
,,,,,,7:40,,119.7,51.76,5.18,2.26,0,1010.48,17.41,1.31,18.82,8.72,4.45
,,,,,,7:50,,130.5,51.86,8.65,2.22,0,1010.35,12.06,0.91,18.85,7.84,4.82
,,,,,,8:00,,132.4,52.98,11.75,2.22,0,1010.42,14.97,0.88,18.71,6.47,3.81
,,,,,,8:10,,122.5,55.25,14.67,2.18,0,1010.49,16.13,0.76,18.3,5.68,3.23
,,,,,,8:20,,117.5,53.45,20.24,2.14,0,1010.47,15.74,0.96,18.5,7.15,3.62
,,,,,,8:30,,116.5,52.7,28.54,2.1,0,1010.37,12.52,1.17,18.57,7.74,3.86
,,,,,,8:40,,113.7,51.39,33.91,2.03,0,1010.34,17.22,1.11,18.84,6.47,3.62
,,,,,,8:50,,118.9,52.23,40.51,1.94,0,1010.23,21.76,0.96,18.87,5.88,3.52
,,,,,,9:00,,123.6,55.7,50.95,1.86,0,1010.2,18.68,0.76,18.25,5.59,3.42
,,,,,,9:10,,116.7,52.32,61.51,1.78,0,1010.18,18.27,1.55,18.63,8.43,4.32
,,,,,,9:20,,131.3,53.48,73.35,1.67,0,1010.13,21.97,1.11,18.67,6.57,3.8
,,,,,,9:30,,132.7,51.57,86.3,1.54,0,1010.03,14.16,1.16,18.91,8.53,4.61
,,,,,,9:40,,134.7,50.87,90.5,1.45,0,1010,16.05,1.74,19.22,13.23,6.48
,,,,,,9:50,,148.3,51.25,107.9,1.34,0,1009.73,11.12,1.49,19.27,12.84,8.9
,,,,,,10:00,,154.7,50.41,140.5,1.18,0,1009.73,8.91,1.32,19.5,12.15,8.64
,,,,,,10:10,,155,50.7,129.2,1.04,0,1009.77,8.44,1.2,19.54,12.35,8.87
,,,,,,10:20,,153.3,51.23,177.9,0.95,0,1009.76,8.73,1.36,19.5,12.74,9.01
,,,,,,10:30,,149.6,50.99,311.9,0.78,0,1009.75,7.84,1.36,19.7,12.54,8.73
,,,,,,10:40,,152.6,49.81,462.3,0.62,0,1009.79,7.88,0.86,20.08,11.07,8.36
,,,,,,10:50,,152.8,47.82,570.7,0.49,0,1009.93,8.59,1.02,20.8,11.66,7.93
,,,,,,11:00,,159.5,44.55,615.6,0.36,0,1010.02,9.76,1.25,21.72,12.45,7.74
,,,,,,11:10,,148.3,43.51,628.8,0.18,0,1010.02,7.77,1.32,22.3,12.45,8.74
,,,,,,11:20,,147,42.93,640.3,0.04,0,1010.04,7.96,1.47,22.43,10.98,7.85
,,,,,,11:30,,145.5,40.27,627.8,-0.07,0,1010.08,21.29,0.92,23.09,7.64,4.87
,,,,,,11:40,,137.1,40.83,603.6,-0.2,0,1009.88,13.04,0.82,23.27,6.17,4.15
,,,,,,11:50,,139.3,40.17,582.7,-0.33,0,1009.6,17.22,1.14,23.49,7.84,4.29
,,,,,,12:00,,133.6,37.68,624.1,-0.46,0,1009.31,15.82,1.06,23.9,7.84,4.53
,,,,,,12:10,,147.9,37.71,541.4,-0.56,0,1009.16,17.58,1.76,24.13,10,5.53
,,,,,,12:20,,148.1,36.89,520.6,-0.62,0,1009.17,19.66,1.44,24.4,8.92,4.62
,,,,,,12:30,,172.7,33.9,614.3,-0.7,0,1008.99,24.85,1.66,24.85,8.92,4.41
,,,,,,12:40,,161,34,613.9,-0.79,0,1008.85,12.53,2.04,25.14,13.13,6.32
,,,,,,12:50,,157.1,35.71,485.4,-0.9,0,1008.88,15.06,1.33,24.69,9.31,5.52
,,,,,,13:00,,161.9,35.66,437.9,-0.91,0,1008.66,14.46,1.79,24.54,13.23,6.97
,,,,,,13:10,,152.4,36.76,434,-0.93,0,1008.6,13.09,1.54,24.35,10.19,5.35
,,,,,,13:20,,154.1,36.39,533.9,-0.97,0,1008.39,14.04,2.06,24.44,11.27,6.39
,,,,,,13:30,,147.6,37.03,588.6,-1.03,0,1008.27,11.75,1.28,24.3,11.76,7.37
,,,,,,13:40,,146.1,37.42,454.8,-1,0,1008.22,10.15,1.99,24.28,12.94,7.26
,,,,,,13:50,,139,38.29,325,-0.95,0,1008.24,11.73,1.24,23.97,10.39,6.81
,,,,,,14:00,,145.1,37.8,280.1,-0.95,0,1008.32,12.81,1.17,23.98,8.53,5.15
,,,,,,14:10,,136.5,38.49,303.2,-0.96,0,1008.2,15.88,1.06,23.9,8.13,5.04
,,,,,,14:20,,138.9,38.38,423.1,-0.88,0,1008.06,14.53,1.2,23.98,8.72,4.83
,,,,,,14:30,,141.1,37.46,299.5,-0.77,0,1007.88,25.66,1.75,24.29,7.94,4.01
,,,,,,14:40,,118.2,36.97,280.4,-0.74,0,1007.76,45.78,1.6,24.54,6.76,2.74
,,,,,,14:50,,134.1,37.27,249.9,-0.71,0,1007.57,16.35,0.6,24.66,4.8,2.75
,,,,,,15:00,,138.4,38.23,341.4,-0.57,0,1007.53,12.81,1.4,24.44,7.94,4.45
,,,,,,15:10,,126.6,36.76,424.7,-0.45,0,1007.51,29.15,0.69,24.76,3.92,2.3
,,,,,,15:20,,147.8,35.99,351,-0.39,0,1007.54,22.14,1.26,25.16,6.17,3.19
,,,,,,15:30,,147.8,36.97,313.4,-0.33,0,1007.66,17.67,1.04,25.17,5.98,3
,,,,,,15:40,,150,36.5,366,-0.19,0,1007.62,14.75,1.86,25.03,10.58,5.22
,,,,,,15:50,,158.8,36.47,254.4,-0.06,0,1007.67,16.31,1.3,24.99,7.84,2.96
,,,,,,16:00,,136,36,130.9,0.03,0,1007.71,17.36,1.12,24.98,6.86,3.42
,,,,,,16:10,,158.2,36.23,44.66,0.15,0,1007.83,20.09,1.71,24.88,9.8,4.24
,,,,,,16:20,,186.7,36.35,32.82,0.3,0,1008.22,27.75,0.95,24.67,5.98,2.81
,,,,,,16:30,,200.7,35.32,18.38,0.41,0,1008.63,16.81,2.15,24.84,11.56,4.65
,,,,,,16:40,,195.7,35.16,11.5,0.5,0,1008.86,17.56,1.66,24.71,10,5.58
,,,,,,16:50,,194.9,35.56,14.07,0.64,0,1009.11,17.66,1.65,24.55,10.19,5.25
,,,,,,17:00,,214,35.85,8.44,0.78,0,1009.53,35.61,1.7,24.44,9.21,4.46
,,,,,,17:10,,313.3,61.28,5.8,0.91,0,1010.25,18.49,2.18,20.43,13.92,7.78
,,,,,,17:20,,305.5,65.39,2.97,0.98,0,1010.63,19.24,2.59,18.13,14.31,7.14
,,,,,,17:30,,304.5,66.5,2.36,1.12,0,1010.72,18.12,2.37,17.6,15.19,8.27
,,,,,,17:40,,307.8,68.87,2,1.28,0,1011,16.03,2.06,17.21,13.72,6.95
,,,,,,17:50,,309.7,78.53,0.57,1.36,0.4,1011.42,16.94,1.6,16.6,11.17,6.45
,,,,,,18:00,,307.6,87.2,0.81,1.39,0.7,1011.96,14.61,1.72,15.83,12.25,6.49
,,,,,,18:10,,307.5,92.6,1.08,1.5,0.8,1012.58,15.35,1.73,15.31,11.86,5.4
,,,,,,18:20,,304.6,95.3,1.6,1.58,1.3,1012.95,14.84,1.58,15.05,10.29,5.47
,,,,,,18:30,,307.3,96.3,1.59,1.59,0.4,1013.21,17.39,1.91,14.85,10.78,4.65
,,,,,,18:40,,304.7,95.1,1.53,1.66,0.1,1013.81,15.32,1.59,14.68,10.88,4.96
